2,0.01909
4,0.02322
8,0.03235
16,0.04904
32,0.08177
64,0.14901
128,0.04091
256,0.02947
512,0.05152
1024,0.05768
2048,0.05936
4096,0.06236
8192,0.06905
16384,0.09247
32768,0.11927
65536,0.17821
131072,0.28556
262144,0.42399
524288,0.80208
1048576,1.50244
2097152,2.94948
4194304,5.80445
8388608,11.54537
16777216,22.99426
33554432,45.91493
67108864,91.73383
134217728,183.43993
