2,0.01938
4,0.02356
8,0.03250
16,0.04896
32,0.08165
64,0.14964
128,0.04022
256,0.03069
512,0.05151
1024,0.05817
2048,0.05979
4096,0.06263
8192,0.07049
16384,0.09518
32768,0.12530
65536,0.18269
131072,0.30163
262144,0.47885
524288,0.85527
1048576,1.59573
2097152,3.15716
4194304,10.22722
8388608,21.21404
16777216,42.48507
33554432,85.13335
67108864,170.46596
134217728,340.95906
268435456,682.03930
536870912,1363.77130
1073741824,2831.56910
