2,0.02009
4,0.02399
8,0.03249
16,0.04814
32,0.08182
64,0.14929
128,0.04034
256,0.02968
512,0.05378
1024,0.05807
2048,0.05950
4096,0.08893
8192,0.06988
16384,0.09304
32768,0.12012
65536,0.17577
131072,0.28614
262144,0.42428
524288,0.79809
1048576,1.50565
2097152,2.94786
4194304,5.80310
8388608,11.53902
16777216,22.98815
33554432,45.94393
67108864,91.72357
134217728,183.45241
268435456,370.96260
536870912,741.80889
1073741824,1483.78862
