2,0.02069
4,0.02139
8,0.02212
16,0.02338
32,0.02664
64,0.03343
128,0.03541
256,0.06526
512,0.07191
1024,0.07851
2048,0.08021
4096,0.08375
8192,0.08901
16384,0.10121
32768,0.12618
65536,0.17786
131072,0.27293
262144,0.45946
524288,0.79198
1048576,1.45426
2097152,2.78617
4194304,5.45274
8388608,10.77882
16777216,21.42923
33554432,42.69052
67108864,85.22224
134217728,170.31583
