2,0.02130
4,0.02176
8,0.02230
16,0.02388
32,0.02755
64,0.03393
128,0.03643
256,0.06832
512,0.07239
1024,0.07903
2048,0.08006
4096,0.08418
8192,0.08993
16384,0.10474
32768,0.12834
65536,0.18005
131072,0.27617
262144,0.44804
524288,0.79041
1048576,1.45123
2097152,2.79184
4194304,5.47030
8388608,10.81091
16777216,21.43208
33554432,42.72732
67108864,85.27398
134217728,170.26639
268435456,340.45777
536870912,680.53717
1073741824,1360.69371
