2,0.02097
4,0.02145
8,0.02202
16,0.02359
32,0.02669
64,0.03346
128,0.03717
256,0.06692
512,0.07288
1024,0.07929
2048,0.08143
4096,0.08390
8192,0.09064
16384,0.10205
32768,0.12712
65536,0.17911
131072,0.27310
262144,0.46349
524288,0.78727
1048576,1.46246
2097152,2.78621
4194304,5.46644
8388608,10.77888
16777216,21.42554
33554432,42.72212
67108864,85.22700
134217728,170.34504
268435456,340.41043
536870912,680.29861
1073741824,1360.80408
